driver,interval_id,start_time,end_time,interval_time,distance
farj7,333818,2016-02-23T17:56:26Z,2016-02-23T18:26:26Z,30,17.795
farj7,333819,2016-02-23T18:26:26Z,2016-02-23T18:55:40Z,29,2.273
farj7,333820,2016-02-24T07:39:40Z,2016-02-24T08:09:40Z,30,21.758
farj7,333821,2016-02-24T08:09:40Z,2016-02-24T08:39:40Z,30,6.078
farj7,333822,2016-02-24T08:39:40Z,2016-02-24T09:09:40Z,30,6.939
farj7,333823,2016-02-24T09:09:40Z,2016-02-24T09:36:20Z,26,16.447
farj7,333824,2016-02-24T11:30:30Z,2016-02-24T12:00:30Z,30,3.198
farj7,333825,2016-02-24T12:00:30Z,2016-02-24T12:30:30Z,30,0.309
farj7,333826,2016-02-24T12:30:30Z,2016-02-24T13:00:30Z,30,9.781
farj7,333827,2016-02-24T13:00:30Z,2016-02-24T13:30:30Z,30,8.119
farj7,333828,2016-02-24T13:30:30Z,2016-02-24T14:00:30Z,30,4.736
farj7,333829,2016-02-24T14:00:30Z,2016-02-24T14:30:30Z,30,2.939
farj7,333830,2016-02-24T14:30:30Z,2016-02-24T14:50:02Z,19,11.656
farj7,333831,2016-02-24T15:13:30Z,2016-02-24T15:43:18Z,29,14.032
farj7,333832,2016-02-24T16:10:48Z,2016-02-24T16:40:48Z,30,8.924
farj7,333833,2016-02-24T16:40:48Z,2016-02-24T17:10:48Z,30,0.939
farj7,333834,2016-02-24T17:10:48Z,2016-02-24T17:40:48Z,30,2.638
farj7,333835,2016-02-24T17:40:48Z,2016-02-24T17:46:20Z,5,1.374
farj7,333836,2016-02-25T10:50:32Z,2016-02-25T11:01:14Z,10,0.529
farj7,333837,2016-02-25T11:43:00Z,2016-02-25T12:13:00Z,30,6.781
farj7,333838,2016-02-25T12:13:00Z,2016-02-25T12:43:00Z,30,25.103
farj7,333839,2016-02-25T12:43:00Z,2016-02-25T13:13:00Z,30,26.7
farj7,333840,2016-02-25T13:13:00Z,2016-02-25T13:43:00Z,30,20.702
farj7,333841,2016-02-25T13:43:00Z,2016-02-25T14:13:00Z,30,26.335
farj7,333842,2016-02-25T14:13:00Z,2016-02-25T14:43:00Z,30,23.395
farj7,333843,2016-02-25T14:43:00Z,2016-02-25T15:13:00Z,30,23.997
farj7,333844,2016-02-25T15:13:00Z,2016-02-25T15:26:16Z,13,15.436
farj7,333845,2016-02-25T16:36:10Z,2016-02-25T17:06:10Z,30,15.857
farj7,333846,2016-02-25T17:06:10Z,2016-02-25T17:36:10Z,30,22.997
farj7,333847,2016-02-25T17:36:10Z,2016-02-25T17:40:00Z,3,5.525
farj7,333848,2016-02-25T18:23:00Z,2016-02-25T18:53:00Z,30,20.924
farj7,333849,2016-02-25T18:53:00Z,2016-02-25T19:23:00Z,30,22.903
farj7,333850,2016-02-25T19:23:00Z,2016-02-25T19:53:00Z,30,24.029
farj7,333851,2016-02-25T19:53:00Z,2016-02-25T20:23:00Z,30,32.721
farj7,333852,2016-02-25T20:23:00Z,2016-02-25T20:53:00Z,30,18.152
farj7,333853,2016-02-25T20:53:00Z,2016-02-25T21:23:00Z,30,3.03
farj7,333854,2016-02-25T21:23:00Z,2016-02-25T21:46:58Z,23,15.911
farj7,333855,2016-02-28T08:33:12Z,2016-02-28T09:03:12Z,30,17.698
farj7,333856,2016-02-28T09:03:12Z,2016-02-28T09:33:12Z,30,4.749
farj7,333857,2016-02-28T09:33:12Z,2016-02-28T10:03:12Z,30,23.814
farj7,333858,2016-02-28T10:03:12Z,2016-02-28T10:33:12Z,30,30.102
farj7,333859,2016-02-28T10:33:12Z,2016-02-28T11:03:12Z,30,31.261
farj7,333860,2016-02-28T11:03:12Z,2016-02-28T11:33:12Z,30,29.989
farj7,333861,2016-02-28T11:33:12Z,2016-02-28T11:41:48Z,8,0.148
farj7,333862,2016-02-28T12:19:54Z,2016-02-28T12:49:54Z,30,19.814
farj7,333863,2016-02-28T12:49:54Z,2016-02-28T13:19:54Z,30,28.469
farj7,333864,2016-02-28T13:19:54Z,2016-02-28T13:49:54Z,30,29.41
farj7,333865,2016-02-28T13:49:54Z,2016-02-28T14:19:54Z,30,13.957
farj7,333866,2016-02-28T14:19:54Z,2016-02-28T14:49:54Z,30,23.549
farj7,333867,2016-02-28T14:49:54Z,2016-02-28T15:19:54Z,30,28.494
farj7,333868,2016-02-28T15:19:54Z,2016-02-28T15:49:54Z,30,28.272
farj7,333869,2016-02-28T15:49:54Z,2016-02-28T16:04:52Z,14,6.828
farj7,333870,2016-02-28T16:40:44Z,2016-02-28T17:10:44Z,30,20.589
farj7,333871,2016-02-28T17:10:44Z,2016-02-28T17:40:44Z,30,21.744
farj7,333872,2016-02-28T17:40:44Z,2016-02-28T18:10:44Z,30,25.506
farj7,333873,2016-02-28T18:10:44Z,2016-02-28T18:40:44Z,30,17.939
farj7,333874,2016-02-28T18:40:44Z,2016-02-28T18:47:00Z,6,8.472
farj7,333875,2016-02-29T07:18:52Z,2016-02-29T07:48:52Z,30,13.754
farj7,333876,2016-02-29T07:48:52Z,2016-02-29T08:10:28Z,21,0.604
farj7,333877,2016-02-29T08:37:04Z,2016-02-29T09:07:04Z,30,10.073
farj7,333878,2016-02-29T09:07:04Z,2016-02-29T09:37:04Z,30,23.554
farj7,333879,2016-02-29T09:37:04Z,2016-02-29T10:07:04Z,30,25.621
farj7,333880,2016-02-29T10:07:04Z,2016-02-29T10:37:04Z,30,29.079
farj7,333881,2016-02-29T10:37:04Z,2016-02-29T11:07:04Z,30,26.2
farj7,333882,2016-02-29T11:07:04Z,2016-02-29T11:37:04Z,30,24.13
farj7,333883,2016-02-29T11:37:04Z,2016-02-29T12:07:04Z,30,28.779
farj7,333884,2016-02-29T12:07:04Z,2016-02-29T12:16:58Z,9,9.453
farj7,333885,2016-02-29T13:12:56Z,2016-02-29T13:42:56Z,30,17.415
farj7,333886,2016-02-29T13:42:56Z,2016-02-29T14:12:56Z,30,30.893
farj7,333887,2016-02-29T14:12:56Z,2016-02-29T14:42:56Z,30,27.107
farj7,333888,2016-02-29T14:42:56Z,2016-02-29T15:12:56Z,30,34.479
farj7,333889,2016-02-29T15:12:56Z,2016-02-29T15:42:56Z,30,31.96
farj7,333890,2016-02-29T15:42:56Z,2016-02-29T16:12:56Z,30,6.831
farj7,333891,2016-02-29T16:12:56Z,2016-02-29T16:42:56Z,30,29.258
farj7,333892,2016-02-29T16:42:56Z,2016-02-29T17:12:56Z,30,22.441
farj7,333893,2016-02-29T17:12:56Z,2016-02-29T17:42:56Z,30,6.77
farj7,333894,2016-02-29T17:42:56Z,2016-02-29T18:06:36Z,23,2.317
farj7,333895,2016-02-29T18:32:26Z,2016-02-29T18:53:06Z,20,1.678
farj7,333896,2016-03-01T07:08:54Z,2016-03-01T07:38:54Z,30,2.235
farj7,333897,2016-03-01T07:38:54Z,2016-03-01T08:08:54Z,30,14.371
farj7,333898,2016-03-01T08:08:54Z,2016-03-01T08:38:54Z,30,27.079
farj7,333899,2016-03-01T08:38:54Z,2016-03-01T09:08:54Z,30,29.203
farj7,333900,2016-03-01T09:08:54Z,2016-03-01T09:38:54Z,30,19.662
farj7,333901,2016-03-01T09:38:54Z,2016-03-01T10:08:54Z,30,31.071
farj7,333902,2016-03-01T10:08:54Z,2016-03-01T10:38:54Z,30,28.866
farj7,333903,2016-03-01T10:38:54Z,2016-03-01T11:08:54Z,30,29.505
farj7,333904,2016-03-01T11:08:54Z,2016-03-01T11:38:54Z,30,26.628
farj7,333905,2016-03-01T11:38:54Z,2016-03-01T12:08:54Z,30,25.775
farj7,333906,2016-03-01T12:08:54Z,2016-03-01T12:11:48Z,2,0.064
farj7,333907,2016-03-01T13:10:30Z,2016-03-01T13:40:30Z,30,10.216
farj7,333908,2016-03-01T13:40:30Z,2016-03-01T14:10:30Z,30,20.787
farj7,333909,2016-03-01T14:10:30Z,2016-03-01T14:15:28Z,4,6.808
farj7,333910,2016-03-01T15:01:40Z,2016-03-01T15:31:40Z,30,25.902
farj7,333911,2016-03-01T15:31:40Z,2016-03-01T16:01:40Z,30,16.639
farj7,333912,2016-03-01T16:01:40Z,2016-03-01T16:31:40Z,30,29.233
farj7,333913,2016-03-01T16:31:40Z,2016-03-01T17:01:40Z,30,20.603
farj7,333914,2016-03-01T17:01:40Z,2016-03-01T17:05:36Z,3,0.572
farj7,333915,2016-03-01T17:27:38Z,2016-03-01T17:57:38Z,30,3.608
farj7,333916,2016-03-01T17:57:38Z,2016-03-01T18:15:20Z,17,5.284
farj7,333917,2016-03-02T06:20:00Z,2016-03-02T06:25:26Z,5,1.997
farj7,333918,2016-03-02T08:07:16Z,2016-03-02T08:37:16Z,30,10.79
farj7,333919,2016-03-02T08:37:16Z,2016-03-02T09:07:16Z,30,28.184
farj7,333920,2016-03-02T09:07:16Z,2016-03-02T09:30:42Z,23,24.975
farj7,333921,2016-03-02T09:54:16Z,2016-03-02T10:24:16Z,30,23.653
farj7,333922,2016-03-02T10:24:16Z,2016-03-02T10:54:16Z,30,23.422
farj7,333923,2016-03-02T10:54:16Z,2016-03-02T11:24:16Z,30,29.019
farj7,333924,2016-03-02T11:24:16Z,2016-03-02T11:54:16Z,30,25.765
farj7,333925,2016-03-02T11:54:16Z,2016-03-02T12:24:16Z,30,20.489
farj7,333926,2016-03-02T12:24:16Z,2016-03-02T12:54:16Z,30,25.25
farj7,333927,2016-03-02T12:54:16Z,2016-03-02T13:24:16Z,30,24.18
farj7,333928,2016-03-02T13:24:16Z,2016-03-02T13:28:48Z,4,10.134
farj7,333929,2016-03-02T14:13:34Z,2016-03-02T14:43:34Z,30,12.98
farj7,333930,2016-03-02T14:43:34Z,2016-03-02T15:13:34Z,30,29.049
farj7,333931,2016-03-02T15:13:34Z,2016-03-02T15:43:34Z,30,12.189
farj7,333932,2016-03-02T15:43:34Z,2016-03-02T16:13:34Z,30,1.568
farj7,333933,2016-03-02T16:13:34Z,2016-03-02T16:38:58Z,25,2.576
farj7,333934,2016-03-03T07:04:46Z,2016-03-03T07:08:48Z,4,0.498
farj7,333935,2016-03-03T07:34:34Z,2016-03-03T08:04:34Z,30,11.639
farj7,333936,2016-03-03T08:04:34Z,2016-03-03T08:34:34Z,30,23.26
farj7,333937,2016-03-03T08:34:34Z,2016-03-03T09:04:34Z,30,26.641
farj7,333938,2016-03-03T09:04:34Z,2016-03-03T09:16:38Z,12,11.546
farj7,333939,2016-03-03T09:36:58Z,2016-03-03T09:44:36Z,7,0.149
farj7,333940,2016-03-03T10:38:36Z,2016-03-03T11:09:30Z,30,1.172
farj7,333941,2016-03-03T11:47:10Z,2016-03-03T12:17:10Z,30,0.248
farj7,333942,2016-03-03T12:17:10Z,2016-03-03T12:47:10Z,30,21.683
farj7,333943,2016-03-03T12:47:10Z,2016-03-03T13:17:10Z,30,29.775
farj7,333944,2016-03-03T13:17:10Z,2016-03-03T13:47:10Z,30,19.93
farj7,333945,2016-03-03T13:47:10Z,2016-03-03T14:07:56Z,20,1.588
farj7,333946,2016-03-03T14:47:18Z,2016-03-03T15:01:44Z,14,0.311
farj7,333947,2016-03-03T15:38:10Z,2016-03-03T16:01:26Z,23,1.99
farj7,333948,2016-03-06T07:01:12Z,2016-03-06T07:31:12Z,30,0.865
farj7,333949,2016-03-06T07:31:12Z,2016-03-06T07:36:54Z,5,0.866
farj7,333950,2016-03-06T07:59:00Z,2016-03-06T08:29:00Z,30,12.917
farj7,333951,2016-03-06T08:29:00Z,2016-03-06T08:59:00Z,30,29.965
farj7,333952,2016-03-06T08:59:00Z,2016-03-06T09:29:00Z,30,29.43
farj7,333953,2016-03-06T09:29:00Z,2016-03-06T09:59:00Z,30,35.269
farj7,333954,2016-03-06T09:59:00Z,2016-03-06T10:29:00Z,30,28.75
farj7,333955,2016-03-06T10:29:00Z,2016-03-06T10:59:00Z,30,35.775
farj7,333956,2016-03-06T10:59:00Z,2016-03-06T11:29:00Z,30,20.234
farj7,333957,2016-03-06T11:29:00Z,2016-03-06T11:54:12Z,25,19.247
farj7,333958,2016-03-06T12:45:50Z,2016-03-06T13:15:50Z,30,7.162
farj7,333959,2016-03-06T13:15:50Z,2016-03-06T13:38:32Z,22,33.471
farj7,333960,2016-03-06T14:15:22Z,2016-03-06T14:21:50Z,6,3.457
farj7,333961,2016-03-06T14:51:48Z,2016-03-06T15:21:48Z,30,25.213
farj7,333962,2016-03-06T15:21:48Z,2016-03-06T15:51:48Z,30,32.132
farj7,333963,2016-03-06T15:51:48Z,2016-03-06T16:21:48Z,30,28.035
farj7,333964,2016-03-06T16:21:48Z,2016-03-06T16:51:48Z,30,35.025
farj7,333965,2016-03-06T16:51:48Z,2016-03-06T17:21:48Z,30,23.222
farj7,333966,2016-03-06T17:21:48Z,2016-03-06T17:51:48Z,30,29.561
farj7,333967,2016-03-06T17:51:48Z,2016-03-06T18:21:48Z,30,13.532
farj7,333968,2016-03-06T18:21:48Z,2016-03-06T18:34:52Z,13,1.003
farj7,333969,2016-03-07T08:18:18Z,2016-03-07T08:48:18Z,30,20.057
farj7,333970,2016-03-07T08:48:18Z,2016-03-07T09:18:18Z,30,26.334
farj7,333971,2016-03-07T09:18:18Z,2016-03-07T09:29:06Z,10,4.446
farj7,333972,2016-03-07T09:55:28Z,2016-03-07T10:25:28Z,30,17.588
farj7,333973,2016-03-07T10:25:28Z,2016-03-07T10:55:28Z,30,31.193
farj7,333974,2016-03-07T10:55:28Z,2016-03-07T11:25:28Z,30,25.469
farj7,333975,2016-03-07T11:25:28Z,2016-03-07T11:55:28Z,30,25.583
farj7,333976,2016-03-07T11:55:28Z,2016-03-07T12:25:28Z,30,30.019
farj7,333977,2016-03-07T12:25:28Z,2016-03-07T12:52:58Z,27,33.956
farj7,333978,2016-03-07T13:44:00Z,2016-03-07T14:14:00Z,30,21.436
farj7,333979,2016-03-07T14:14:00Z,2016-03-07T14:44:00Z,30,35.061
farj7,333980,2016-03-07T14:44:00Z,2016-03-07T15:14:00Z,30,8.822
farj7,333981,2016-03-07T15:14:00Z,2016-03-07T15:30:36Z,16,0.467
farj7,333982,2016-03-07T16:18:50Z,2016-03-07T16:49:48Z,30,2.441
farj7,333983,2016-03-07T18:32:44Z,2016-03-07T19:02:44Z,30,9.193
farj7,333984,2016-03-07T19:02:44Z,2016-03-07T19:09:46Z,7,2.294
farj7,333985,2016-03-08T05:26:52Z,2016-03-08T05:56:52Z,30,15.146
farj7,333986,2016-03-08T05:56:52Z,2016-03-08T06:26:52Z,30,29.006
farj7,333987,2016-03-08T06:26:52Z,2016-03-08T06:56:52Z,30,38.507
farj7,333988,2016-03-08T06:56:52Z,2016-03-08T07:26:52Z,30,22.74
farj7,333989,2016-03-08T07:26:52Z,2016-03-08T07:56:52Z,30,29.798
farj7,333990,2016-03-08T07:56:52Z,2016-03-08T08:26:52Z,30,30.102
farj7,333991,2016-03-08T08:26:52Z,2016-03-08T08:56:52Z,30,24.222
farj7,333992,2016-03-08T08:56:52Z,2016-03-08T09:26:52Z,30,32.597
farj7,333993,2016-03-08T09:26:52Z,2016-03-08T09:56:52Z,30,6.066
farj7,333994,2016-03-08T09:56:52Z,2016-03-08T10:01:20Z,4,2.293
farj7,333995,2016-03-08T12:30:08Z,2016-03-08T13:00:08Z,30,9.409
farj7,333996,2016-03-08T13:00:08Z,2016-03-08T13:30:08Z,30,16.269
farj7,333997,2016-03-08T13:30:08Z,2016-03-08T13:44:12Z,14,17.482
farj7,333998,2016-03-08T14:42:44Z,2016-03-08T15:12:44Z,30,14.539
farj7,333999,2016-03-08T15:12:44Z,2016-03-08T15:14:36Z,1,11.778
farj7,334000,2016-03-08T15:52:10Z,2016-03-08T16:22:10Z,30,22.775
farj7,334001,2016-03-08T16:22:10Z,2016-03-08T16:52:10Z,30,25.076
farj7,334002,2016-03-08T16:52:10Z,2016-03-08T17:22:10Z,30,29.622
farj7,334003,2016-03-08T17:22:10Z,2016-03-08T17:52:10Z,30,26.686
farj7,334004,2016-03-08T17:52:10Z,2016-03-08T18:19:22Z,27,19.666
farj7,334005,2016-03-09T05:48:34Z,2016-03-09T06:18:34Z,30,22.403
farj7,334006,2016-03-09T06:18:34Z,2016-03-09T06:48:34Z,30,21.325
farj7,334007,2016-03-09T06:48:34Z,2016-03-09T07:18:34Z,30,5.429
farj7,334008,2016-03-09T07:18:34Z,2016-03-09T07:48:34Z,30,13.545
farj7,334009,2016-03-09T07:48:34Z,2016-03-09T08:02:00Z,13,2.913
farj7,334010,2016-03-09T08:48:16Z,2016-03-09T09:18:16Z,30,11.784
farj7,334011,2016-03-09T09:18:16Z,2016-03-09T09:21:04Z,2,1.425
farj7,334012,2016-03-09T09:54:18Z,2016-03-09T10:24:18Z,30,13.316
farj7,334013,2016-03-09T10:24:18Z,2016-03-09T10:54:18Z,30,25.778
farj7,334014,2016-03-09T10:54:18Z,2016-03-09T11:24:18Z,30,30.557
farj7,334015,2016-03-09T11:24:18Z,2016-03-09T11:54:18Z,30,34.189
farj7,334016,2016-03-09T11:54:18Z,2016-03-09T12:24:18Z,30,19.006
farj7,334017,2016-03-09T12:24:18Z,2016-03-09T12:54:18Z,30,25.425
farj7,334018,2016-03-09T12:54:18Z,2016-03-09T13:24:18Z,30,31.656
farj7,334019,2016-03-09T13:24:18Z,2016-03-09T13:31:14Z,6,10.823
farj7,334020,2016-03-09T14:08:10Z,2016-03-09T14:38:10Z,30,23.799
farj7,334021,2016-03-09T14:38:10Z,2016-03-09T15:08:10Z,30,18.492
farj7,334022,2016-03-09T15:08:10Z,2016-03-09T15:38:10Z,30,0.64
farj7,334023,2016-03-09T15:38:10Z,2016-03-09T16:08:10Z,30,9.481
farj7,334024,2016-03-09T16:08:10Z,2016-03-09T16:38:10Z,30,31.428
farj7,334025,2016-03-09T16:38:10Z,2016-03-09T17:08:10Z,30,26.814
farj7,334026,2016-03-09T17:08:10Z,2016-03-09T17:38:10Z,30,32.41
farj7,334027,2016-03-09T17:38:10Z,2016-03-09T18:08:10Z,30,27.822
farj7,334028,2016-03-09T18:08:10Z,2016-03-09T18:38:10Z,30,30.454
farj7,334029,2016-03-09T18:38:10Z,2016-03-09T19:08:10Z,30,31.705
farj7,334030,2016-03-09T19:08:10Z,2016-03-09T19:31:02Z,22,11.907
farj7,334031,2016-03-10T07:46:40Z,2016-03-10T08:16:40Z,30,1.244
farj7,334032,2016-03-10T08:16:40Z,2016-03-10T08:46:56Z,30,2.585
farj7,334033,2016-03-10T09:17:10Z,2016-03-10T09:47:10Z,30,15.252
farj7,334034,2016-03-10T09:47:10Z,2016-03-10T10:17:10Z,30,26.519
farj7,334035,2016-03-10T10:17:10Z,2016-03-10T10:47:10Z,30,29.697
farj7,334036,2016-03-10T10:47:10Z,2016-03-10T11:17:10Z,30,29.063
farj7,334037,2016-03-10T11:17:10Z,2016-03-10T11:47:10Z,30,24.835
farj7,334038,2016-03-10T11:47:10Z,2016-03-10T12:17:10Z,30,24.147
farj7,334039,2016-03-10T12:17:10Z,2016-03-10T12:47:10Z,30,23.812
farj7,334040,2016-03-10T12:47:10Z,2016-03-10T13:17:10Z,30,24.803
farj7,334041,2016-03-10T13:17:10Z,2016-03-10T13:35:46Z,18,12.058
farj7,334042,2016-03-10T14:19:36Z,2016-03-10T14:45:10Z,25,2.261
farj7,334043,2016-03-10T15:29:08Z,2016-03-10T15:59:08Z,30,18.146
farj7,334044,2016-03-10T15:59:08Z,2016-03-10T16:29:08Z,30,25.829
farj7,334045,2016-03-10T16:29:08Z,2016-03-10T16:59:08Z,30,17.06
farj7,334046,2016-03-10T16:59:08Z,2016-03-10T17:29:08Z,30,24.265
farj7,334047,2016-03-10T17:29:08Z,2016-03-10T17:59:08Z,30,24.115
farj7,334048,2016-03-10T17:59:08Z,2016-03-10T18:29:08Z,30,37.54
farj7,334049,2016-03-10T18:29:08Z,2016-03-10T18:59:08Z,30,20.943
farj7,334050,2016-03-10T18:59:08Z,2016-03-10T19:29:08Z,30,22.275
farj7,334051,2016-03-10T19:29:08Z,2016-03-10T19:59:08Z,30,26.664
farj7,334052,2016-03-10T19:59:08Z,2016-03-10T20:29:08Z,30,19.965
farj7,334053,2016-03-10T20:29:08Z,2016-03-10T20:59:08Z,30,6.005
farj7,334054,2016-03-10T20:59:08Z,2016-03-10T21:04:52Z,5,16.121
farj7,334055,2016-03-13T08:38:10Z,2016-03-13T09:08:10Z,30,2.843
farj7,334056,2016-03-13T09:08:10Z,2016-03-13T09:38:10Z,30,19.706
farj7,334057,2016-03-13T09:38:10Z,2016-03-13T10:08:10Z,30,1.49
farj7,334058,2016-03-13T10:08:10Z,2016-03-13T10:38:10Z,30,3.273
farj7,334059,2016-03-13T10:38:10Z,2016-03-13T10:47:38Z,9,0.373
farj7,334060,2016-03-13T13:10:52Z,2016-03-13T13:15:42Z,4,0.353
farj7,334061,2016-03-13T13:50:34Z,2016-03-13T14:20:34Z,30,12.098
farj7,334062,2016-03-13T14:20:34Z,2016-03-13T14:45:36Z,25,22.588
farj7,334063,2016-03-13T15:09:12Z,2016-03-13T15:39:12Z,30,21.56
farj7,334064,2016-03-13T15:39:12Z,2016-03-13T16:09:12Z,30,30.385
farj7,334065,2016-03-13T16:09:12Z,2016-03-13T16:39:12Z,30,36.105
farj7,334066,2016-03-13T16:39:12Z,2016-03-13T17:09:12Z,30,24.107
farj7,334067,2016-03-13T17:09:12Z,2016-03-13T17:39:12Z,30,29.473
farj7,334068,2016-03-13T17:39:12Z,2016-03-13T18:09:12Z,30,33.063
farj7,334069,2016-03-13T18:09:12Z,2016-03-13T18:26:58Z,17,18.99
farj7,334070,2016-03-13T19:02:34Z,2016-03-13T19:32:34Z,30,28.242
farj7,334071,2016-03-13T19:32:34Z,2016-03-13T20:02:34Z,30,24.683
farj7,334072,2016-03-13T20:02:34Z,2016-03-13T20:32:34Z,30,24.877
farj7,334073,2016-03-13T20:32:34Z,2016-03-13T20:46:42Z,14,6.953
farj7,334074,2016-03-14T07:25:54Z,2016-03-14T07:31:56Z,6,0.214
farj7,334075,2016-03-14T10:47:12Z,2016-03-14T11:17:12Z,30,1.29
farj7,334076,2016-03-14T11:17:12Z,2016-03-14T11:47:12Z,30,24.773
farj7,334077,2016-03-14T11:47:12Z,2016-03-14T12:17:12Z,30,22.386
farj7,334078,2016-03-14T12:17:12Z,2016-03-14T12:47:12Z,30,23.152
farj7,334079,2016-03-14T12:47:12Z,2016-03-14T13:17:12Z,30,22.279
farj7,334080,2016-03-14T13:17:12Z,2016-03-14T13:47:12Z,30,23.555
farj7,334081,2016-03-14T13:47:12Z,2016-03-14T14:06:32Z,19,1.047
farj7,334082,2016-03-14T14:34:14Z,2016-03-14T15:04:14Z,30,16.962
farj7,334083,2016-03-14T15:04:14Z,2016-03-14T15:34:14Z,30,20.73
farj7,334084,2016-03-14T15:34:14Z,2016-03-14T16:04:14Z,30,14.452
farj7,334085,2016-03-14T16:04:14Z,2016-03-14T16:34:14Z,30,22.288
farj7,334086,2016-03-14T16:34:14Z,2016-03-14T17:04:14Z,30,23.142
farj7,334087,2016-03-14T17:04:14Z,2016-03-14T17:34:14Z,30,23.521
farj7,334088,2016-03-14T17:34:14Z,2016-03-14T18:04:14Z,30,23.389
farj7,334089,2016-03-14T18:04:14Z,2016-03-14T18:34:14Z,30,28.448
farj7,334090,2016-03-14T18:34:14Z,2016-03-14T19:04:14Z,30,26.218
farj7,334091,2016-03-14T19:04:14Z,2016-03-14T19:13:44Z,9,6.596
farj7,334092,2016-03-14T19:51:18Z,2016-03-14T20:21:18Z,30,1.276
farj7,334093,2016-03-14T20:21:18Z,2016-03-14T20:38:08Z,16,2.484
farj7,334094,2016-03-15T08:06:18Z,2016-03-15T08:36:18Z,30,1.346
farj7,334095,2016-03-15T08:36:18Z,2016-03-15T08:58:44Z,22,1.775
farj7,334096,2016-03-15T09:22:18Z,2016-03-15T09:52:18Z,30,18.117
farj7,334097,2016-03-15T09:52:18Z,2016-03-15T10:22:18Z,30,25.547
farj7,334098,2016-03-15T10:22:18Z,2016-03-15T10:52:18Z,30,29.495
farj7,334099,2016-03-15T10:52:18Z,2016-03-15T11:22:18Z,30,28.501
farj7,334100,2016-03-15T11:22:18Z,2016-03-15T11:52:18Z,30,26.56
farj7,334101,2016-03-15T11:52:18Z,2016-03-15T12:22:18Z,30,29.239
farj7,334102,2016-03-15T12:22:18Z,2016-03-15T12:36:00Z,13,11.41
farj7,334103,2016-03-15T13:51:44Z,2016-03-15T14:21:44Z,30,13.543
farj7,334104,2016-03-15T14:21:44Z,2016-03-15T14:51:44Z,30,25.455
farj7,334105,2016-03-15T14:51:44Z,2016-03-15T14:59:44Z,8,8.725
farj7,334106,2016-03-15T16:29:58Z,2016-03-15T16:59:58Z,30,11.198
farj7,334107,2016-03-15T16:59:58Z,2016-03-15T17:29:58Z,30,30.782
farj7,334108,2016-03-15T17:29:58Z,2016-03-15T17:59:58Z,30,22.709
farj7,334109,2016-03-15T17:59:58Z,2016-03-15T18:29:58Z,30,40.022
farj7,334110,2016-03-15T18:29:58Z,2016-03-15T18:59:58Z,30,3.908
farj7,334111,2016-03-15T18:59:58Z,2016-03-15T19:29:58Z,30,30.027
farj7,334112,2016-03-15T19:29:58Z,2016-03-15T19:55:28Z,25,32.117
farj7,334113,2016-03-15T20:23:02Z,2016-03-15T20:53:02Z,30,14.286
farj7,334114,2016-03-15T20:53:02Z,2016-03-15T21:12:30Z,19,21.728
farj7,334115,2016-03-16T08:17:42Z,2016-03-16T08:47:42Z,30,25.39
farj7,334116,2016-03-16T08:47:42Z,2016-03-16T09:17:42Z,30,11.564
farj7,334117,2016-03-16T09:17:42Z,2016-03-16T09:30:00Z,12,3.143
farj7,334118,2016-03-16T10:02:26Z,2016-03-16T10:09:20Z,6,1.496
farj7,334119,2016-03-16T10:32:00Z,2016-03-16T11:02:00Z,30,15.286
farj7,334120,2016-03-16T11:02:00Z,2016-03-16T11:32:00Z,30,2.504
farj7,334121,2016-03-16T11:32:00Z,2016-03-16T12:02:00Z,30,9.882
farj7,334122,2016-03-16T12:02:00Z,2016-03-16T12:32:00Z,30,8.494
farj7,334123,2016-03-16T12:32:00Z,2016-03-16T13:02:00Z,30,11.259
farj7,334124,2016-03-16T13:02:00Z,2016-03-16T13:32:00Z,30,6.521
farj7,334125,2016-03-16T13:32:00Z,2016-03-16T14:02:00Z,30,9.378
farj7,334126,2016-03-16T14:02:00Z,2016-03-16T14:32:00Z,30,8.609
farj7,334127,2016-03-16T14:32:00Z,2016-03-16T14:39:10Z,7,0.526
farj7,334128,2016-03-16T15:18:46Z,2016-03-16T15:48:46Z,30,15.679
farj7,334129,2016-03-16T15:48:46Z,2016-03-16T16:02:00Z,13,1.074
farj7,334130,2016-03-16T16:33:18Z,2016-03-16T16:46:58Z,13,1.026
farj7,334131,2016-03-16T17:09:46Z,2016-03-16T17:39:46Z,30,10.54
farj7,334132,2016-03-16T17:39:46Z,2016-03-16T18:09:46Z,30,6.306
farj7,334133,2016-03-16T18:09:46Z,2016-03-16T18:17:00Z,7,0.418
farj7,334134,2016-03-17T08:40:44Z,2016-03-17T09:10:44Z,30,16.849
farj7,334135,2016-03-17T09:10:44Z,2016-03-17T09:40:44Z,30,26.069
farj7,334136,2016-03-17T09:40:44Z,2016-03-17T10:10:44Z,30,39.06
farj7,334137,2016-03-17T10:10:44Z,2016-03-17T10:40:44Z,30,22.595
farj7,334138,2016-03-17T10:40:44Z,2016-03-17T11:10:44Z,30,31.907
farj7,334139,2016-03-17T11:10:44Z,2016-03-17T11:40:44Z,30,29.219
farj7,334140,2016-03-17T11:40:44Z,2016-03-17T12:10:44Z,30,29.333
farj7,334141,2016-03-17T12:10:44Z,2016-03-17T12:16:26Z,5,4.544
farj7,334142,2016-03-17T13:02:20Z,2016-03-17T13:32:20Z,30,4.182
